EGM_ID,WYGF_ID,River_Mile,Tributary,Temporal.Event,Species,Date,Length,Weight,Sex,Maturity,raw,assembled,q,big_Q,PC1,PC2,PC3,PC4,missing_prop,group
EGM18_0256,SAR_18_23,12.0-14.0,Bighorn River,Spawn,SAR,5/21/2018,17.9,1.6,M,Ripe,687293,546565,0.0029259748172006,0.00584868198762621,-0.0321346,0.0279464,0.014681,0.0042275,0.229223744292237,3
EGM18_0257,SAR_18_23,12.0-14.0,Bighorn River,Spawn,SAR,5/21/2018,17.5,1.73,M,Ripe,798289,641573,6.64129495747613e-05,0.000128088862716871,-0.018004,-0.0225482,0.0483438,-0.0077786,0.180157741801577,2
EGM18_0258,SAR_18_23,12.0-14.0,Bighorn River,Spawn,SAR,5/21/2018,17.4,1.66,M,Ripe,1273031,1008137,3.98735367346687e-06,4.68030075072814e-06,-0.0025003,0.0516644,0.0530331,0.0057622,0.106351183063512,3
EGM18_0265,SAR_18_24,11.6-12.0,Bighorn River,Spawn,SAR,5/21/2018,23.3,4.4,F,Inter. Soft,1045705,837373,1.75712701019615e-06,1.54745507287988e-06,-0.0170236,0.0385708,0.0260833,0.0135986,0.156496471564965,3
EGM18_0266,SAR_18_24,11.6-12.0,Bighorn River,Spawn,SAR,5/21/2018,17.6,1.5,M,Ripe,1441919,1150908,2.92511222551035e-06,2.31156863224312e-06,0.0166151,-0.0050857,0.0265355,-0.0040534,0.0870900788709008,2
EGM18_0267,SAR_18_24,11.6-12.0,Bighorn River,Spawn,SAR,5/21/2018,19,21.5,M,Ripe,1273432,1025705,2.01332064707399e-06,1.784870317794e-06,-0.0075056,0.0504668,0.0595387,-0.0240486,0.10203403902034,3
EGM18_0268,SAR_18_24,11.6-12.0,Bighorn River,Spawn,SAR,5/21/2018,21.9,4.31,F,Inter. Soft,965496,775894,3.50653359293284e-06,2.70914822921517e-06,0.0059997,-0.0137445,0.0453071,-0.0120031,0.142714819427148,2
EGM18_0269,SAR_18_24,11.6-12.0,Bighorn River,Spawn,SAR,5/21/2018,17.7,1.68,M,Ripe,1414281,1113303,3.0175678840539e-06,2.11364476333251e-06,-0.0065846,0.0542067,0.0360054,0.0220942,0.0937318389373184,3
EGM18_0270,SAR_18_24,11.6-12.0,Bighorn River,Spawn,SAR,5/21/2018,17.6,1.9,M,Ripe,880931,709962,2.08926616052956e-06,1.67563293029353e-06,0.004063,0.0020048,0.0259738,-0.0159484,0.171606475716065,2
EGM18_0271,SAR_18_24,11.6-12.0,Bighorn River,Spawn,SAR,5/21/2018,22.1,3.85,F,Inter. Firm,1137874,896117,9.63782231584594e-06,1.67719910574822e-05,-0.0032826,0.0370907,0.0340053,7.5e-05,0.128019925280199,3
EGM18_0272,SAR_18_24,11.6-12.0,Bighorn River,Spawn,SAR,5/21/2018,19,2.5,F,Inter. Firm,510401,403918,4.02717570212015e-06,3.24319488601267e-06,-0.0573726,-0.0358232,-0.0165331,-0.0329148,0.360398505603985,2
EGM18_0274,SAR_18_25,6.3-8.5,Bighorn River,Spawn,SAR,5/21/2018,20,2.26,M,Ripe,701142,548525,2.15301162359978e-06,2.18557956956046e-06,-0.0419915,0.0188728,0.011593,-0.005253,0.213366542133665,3
EGM18_0276,SAR_18_25,6.3-8.5,Bighorn River,Spawn,SAR,5/21/2018,17.8,2.03,F,Inter. Soft,1492122,1178158,4.70887659926544e-06,5.77820665866961e-06,-0.0097365,0.0458238,0.0436848,0.0054708,0.0901618929016189,3
EGM18_0277,SAR_18_25,6.3-8.5,Bighorn River,Spawn,SAR,5/21/2018,15.5,1.15,M,Ripe,1479089,1195105,2.02132520391515e-06,1.61541647112079e-06,0.0144074,0.0064377,0.0340985,-0.003587,0.0814445828144458,2
EGM18_0278,SAR_18_25,6.3-8.5,Bighorn River,Spawn,SAR,5/21/2018,20.1,2.21,F,Spent,976686,805592,8.90756934955025e-06,1.51428190206545e-05,-0.0111386,0.0460195,0.0246841,-0.0157714,0.172021585720216,3
EGM18_0279,SAR_18_25,6.3-8.5,Bighorn River,Spawn,SAR,5/21/2018,16.8,1.5,M,Ripe,645622,526932,2.67330736748101e-06,2.89847962348079e-06,-0.0386313,-0.0292811,0.0009177,-0.0136689,0.236861768368618,2
EGM18_0280,SAR_18_25,6.3-8.5,Bighorn River,Spawn,SAR,5/21/2018,19.2,2.09,M,Ripe,1288772,1039147,2.61255599188595e-06,2.59830530647036e-06,0.0055966,0.0516532,0.0195524,-0.0105048,0.1057700290577,3
EGM18_0281,SAR_18_25,6.3-8.5,Bighorn River,Spawn,SAR,5/21/2018,18.3,1.5,F,Spent,1008739,813570,4.00557236277809e-06,3.10098108078847e-06,-0.0090675,-0.0008316,0.0074848,0.0130956,0.142714819427148,2
EGM18_0282,SAR_18_25,6.3-8.5,Bighorn River,Spawn,SAR,5/21/2018,23,4.48,F,Soft,616657,485277,4.50704595639907e-06,4.39725413977448e-06,-0.062311,0.0080317,0.0088151,-0.0099151,0.26052303860523,3
EGM18_0283,SAR_18_25,6.3-8.5,Bighorn River,Spawn,SAR,5/21/2018,24.3,4.4,F,Soft,925158,750044,0.0834390421622279,0.166875028100653,0.0013705,-0.0050485,0.0118923,0.0057772,0.151930261519303,2
EGM18_0284,SAR_18_25,6.3-8.5,Bighorn River,Spawn,SAR,5/21/2018,17.2,1.6,M,Ripe,755416,610356,2.51197834352962e-06,1.46983651116391e-06,-0.0388085,0.0298739,0.0184448,-0.0163459,0.205645496056455,3
EGM18_0285,SAR_18_25,6.3-8.5,Bighorn River,Spawn,SAR,5/21/2018,18.3,1.85,M,Ripe,770493,599475,2.11797709981339e-06,1.54202648206087e-06,-0.0148973,-0.0163295,0.037056,0.0227969,0.1813200498132,2
EGM18_0286,SAR_18_25,6.3-8.5,Bighorn River,Spawn,SAR,5/21/2018,19.7,2.7,F,Inter. Firm,730761,581899,5.28405949062627e-06,7.82636841808325e-06,-0.0363019,0.0338759,0.0342226,0.0022398,0.201162308011623,3
EGM18_0287,SAR_18_25,6.3-8.5,Bighorn River,Spawn,SAR,5/21/2018,21.5,3.22,M,Ripe,856817,697675,2.38731954518615e-06,1.87567394190747e-06,-0.0220521,-0.0010071,0.0134928,-0.0148904,0.176006641760066,2
EGM18_0288,SAR_18_25,6.3-8.5,Bighorn River,Spawn,SAR,5/21/2018,17.2,1.5,M,Ripe,798902,630759,2.48932369420636e-06,2.02173331315116e-06,-0.0272511,0.0242442,0.0371831,-0.0116344,0.179493565794936,3
EGM18_0289,SAR_18_25,6.3-8.5,Bighorn River,Spawn,SAR,5/21/2018,20.1,2.79,F,Firm,1001920,797147,2.78744059389791e-06,2.41430306857361e-06,0.0152498,-0.0106733,-0.0084735,0.0239143,0.153175591531756,2
EGM18_0290,SAR_18_25,6.3-8.5,Bighorn River,Spawn,SAR,5/21/2018,18.5,1.9,F,Spent,1141823,923688,1.99175000955904e-06,1.49008238648654e-06,-0.0070598,0.0438733,0.0273675,0.0089,0.126774595267746,3
EGM18_0291,SAR_18_25,6.3-8.5,Bighorn River,Spawn,SAR,5/21/2018,17.8,1.58,M,Ripe,1139470,909954,1.63803087492933e-06,1.17924705731025e-06,0.0190446,-0.0011873,0.0458835,-0.0082269,0.115732669157327,2
EGM18_0292,SAR_18_26,65.8-68,Bighorn River,Spawn,SAR,5/21/2018,21.2,2.85,F,Spent,1614210,1300372,1.7411218476898e-06,1.1154138603332e-06,0.0155624,0.052476,0.0145588,0.0216247,0.079618098796181,3
EGM18_0293,SAR_18_26,65.8-68,Bighorn River,Spawn,SAR,5/21/2018,16.2,1.1,M,Ripe,1928218,1548366,2.17215360489273e-06,1.27314393538647e-06,0.0443998,0.0133564,0.0423584,-0.0268209,0.0624325446243254,2
EGM18_0294,SAR_18_26,65.8-68,Bighorn River,Spawn,SAR,5/21/2018,17.5,3.53,F,Soft,707525,571963,2.53787868271829e-06,1.97517515673321e-06,-0.0335158,0.0272394,-0.0632239,0.0353588,0.221917808219178,3
EGM18_0295,SAR_18_26,65.8-68,Bighorn River,Spawn,SAR,5/21/2018,19.6,2.42,F,Inter. Firm,749145,609547,0.00343394878179998,0.00686459421007707,-0.0098223,-0.0155693,-0.0108052,-0.0134117,0.206392694063927,2
EGM18_0296,SAR_18_26,65.8-68,Bighorn River,Spawn,SAR,5/21/2018,22.7,3.75,F,Inter. Soft,782532,619153,2.09680279147261e-06,1.79787612892087e-06,-0.0421413,0.0229422,0.0084344,0.0064864,0.193773349937733,3
EGM18_0297,SAR_18_26,65.8-68,Bighorn River,Spawn,SAR,5/21/2018,25.1,4.05,F,Spent,1040124,821055,1.89712510081945e-06,1.49338146552366e-06,0.001564,-0.0046095,0.0311876,0.0203372,0.129265255292653,2
EGM18_0298,SAR_18_26,65.8-68,Bighorn River,Spawn,SAR,5/21/2018,21,3,F,Soft,1250558,999938,2.15573064425517e-06,1.91989066361251e-06,-0.0055473,0.0425087,0.0171025,0.0054267,0.112079701120797,3
EGM18_0299,SAR_18_26,65.8-68,Bighorn River,Spawn,SAR,5/21/2018,23.5,3.4,F,Spent,955460,768317,2.97354271227197e-06,1.8623952337297e-06,0.0037215,-0.0064693,0.0224131,0.001334,0.149605645496056,2
EGM18_0300,SAR_18_26,65.8-68,Bighorn River,Spawn,SAR,5/21/2018,22,3.43,F,Inter. Firm,1166500,937506,1.9117224764288e-06,1.62781851040912e-06,-0.0005296,0.0512977,0.020589,0.0075269,0.129348277293483,3
EGM18_0301,SAR_18_26,65.8-68,Bighorn River,Spawn,SAR,5/21/2018,18.5,2.35,F,Soft,1261505,1012542,1.65456935723524e-06,1.23169901896472e-06,0.0188296,0.0049002,0.0248759,-0.0048624,0.104275633042756,2
EGM18_0302,SAR_18_26,65.8-68,Bighorn River,Spawn,SAR,5/21/2018,17.8,1.35,M,Spent,2607881,2074957,1.80974230648932e-06,1.36515530215014e-06,0.0228566,0.0746918,0.0353331,-0.0165486,0.0567870485678705,3
EGM18_0303,SAR_18_26,65.8-68,Bighorn River,Spawn,SAR,5/21/2018,15.3,0.92,M,Ripe,993506,803857,2.21873239332696e-06,2.07643987060077e-06,0.0117384,-0.014753,0.041381,-0.0367033,0.141552511415525,2
EGM18_0304,SAR_18_26,65.8-68,Bighorn River,Spawn,SAR,5/21/2018,18.7,2.2,F,Inter. Soft,847100,684140,3.35688748804866e-06,4.23306349889679e-06,-0.0138273,0.0319245,0.0137795,0.0026753,0.188958073889581,3
EGM18_0305,SAR_18_26,65.8-68,Bighorn River,Spawn,SAR,5/21/2018,23,4.07,F,Soft,2333718,1892666,1.79896854974116e-06,1.24490131953771e-06,0.054297,0.0157808,-0.0145427,0.0405691,0.0547945205479452,2
EGM18_0306,SAR_18_26,65.8-68,Bighorn River,Spawn,SAR,5/21/2018,14.5,1,M,Ripe,802345,647427,5.17816533627462e-06,6.04720140043138e-06,-0.0271088,0.0306463,0.0209104,-0.0017468,0.179244499792445,3
EGM18_0307,SAR_18_26,65.8-68,Bighorn River,Spawn,SAR,5/21/2018,21.7,3.51,F,Soft,1224434,991889,3.92336363301154e-06,5.32136006138846e-06,0.0190301,0.0071462,0.0229622,-0.0054767,0.11332503113325,2
EGM18_0308,SAR_18_26,65.8-68,Bighorn River,Spawn,SAR,5/21/2018,16.9,NA,M,Ripe,952564,762816,2.24232715727084e-06,2.03777624560518e-06,-0.0176857,0.0293691,0.0396882,-0.0053834,0.154919053549191,3
EGM18_0309,SAR_18_26,65.8-68,Bighorn River,Spawn,SAR,5/21/2018,16.5,1.2,M,Ripe,872532,715453,2.10734486951821e-06,1.54921671251465e-06,0.0069156,-0.009233,0.0202044,-0.0327278,0.175093399750934,2
EGM18_0310,SAR_18_26,65.8-68,Bighorn River,Spawn,SAR,5/21/2018,18.2,2.08,F,Inter. Firm,1369884,1102136,1.62744582667478e-06,1.10650539842881e-06,0.0053148,0.0478203,0.0249055,-0.0147119,0.106766293067663,3
EGM18_0311,SAR_18_26,65.8-68,Bighorn River,Spawn,SAR,5/21/2018,17.9,1.43,M,Ripe,1064609,862959,1.91822786393048e-06,1.39201456438588e-06,0.0072969,-0.0072268,0.0174608,0.003551,0.140639269406393,2
EGM18_0312,SAR_18_26,65.8-68,Bighorn River,Spawn,SAR,5/21/2018,21.7,2.94,F,Inter. Firm,953247,742612,2.59079182224837e-06,2.60492286695149e-06,-0.0170251,0.0360824,0.0103398,-0.0133327,0.185720215857202,3
EGM18_0313,SAR_18_26,65.8-68,Bighorn River,Spawn,SAR,5/21/2018,16.2,1.39,M,Ripe,1410906,1136892,2.48375706192501e-06,2.6010832343041e-06,0.0342275,0.0066843,-0.009469,0.0173828,0.0878372768783728,2
EGM18_0314,SAR_18_26,65.8-68,Bighorn River,Spawn,SAR,5/21/2018,17.5,1.57,F,Inter. Soft,650772,523508,0.0517833732782534,0.103563796736704,-0.0331739,0.0294314,0.0151121,-0.0041244,0.251141552511416,3
EGM18_0315,SAR_18_26,65.8-68,Bighorn River,Spawn,SAR,5/21/2018,14.5,0.8,M,Ripe,1067768,863561,5.95687303183903e-06,6.43193884425433e-06,0.0123105,0.0018954,-0.0049353,0.0009468,0.133499377334994,2
EGM18_0316,SAR_18_26,65.8-68,Bighorn River,Spawn,SAR,5/21/2018,18.8,2.5,F,Inter. Firm,1125773,893030,1.87279719972871e-06,1.6775393823857e-06,-0.0016917,0.0413424,0.0193345,0.0202618,0.138729763387298,3
EGM18_2205,SAR_16_01,50.6-51.0,Bighorn River,Pre-Spawn ,SAR,5/4/2016,19.9,2.26,F,NA,1183651,933517,4.18324858390349e-06,3.04690187226568e-06,-0.0028199,0.0501186,0.0337137,0.0095569,0.119219593192196,3
EGM18_2206,SAR_16_01,50.6-51.0,Bighorn River,Pre-Spawn ,SAR,5/4/2016,21.2,3.4,F,NA,2111014,1666716,2.1399868876548e-06,1.34093077484916e-06,0.0497872,0.0231936,0.0239411,-0.0147595,0.0682440846824409,2
EGM18_2207,SAR_16_01,50.6-51.0,Bighorn River,Pre-Spawn ,SAR,5/4/2016,19.5,2.78,F,NA,1119707,868749,2.0899645389095e-06,1.64228403120584e-06,-0.0094427,0.0494999,0.0402367,-0.0001129,0.146533831465338,3
EGM18_2208,SAR_16_01,50.6-51.0,Bighorn River,Pre-Spawn ,SAR,5/4/2016,13.9,0.74,M,NA,1038225,836327,3.79562590850328e-06,3.26052019045021e-06,0.0136808,0.0104363,-0.0089171,0.0250756,0.14719800747198,2
EGM18_2210,SAR_16_01,50.6-51.0,Bighorn River,Pre-Spawn ,SAR,5/4/2016,12.8,0.6,M,NA,1275755,1019576,2.30710464435351e-06,2.04925635708398e-06,0.0237562,-0.0041461,0.0190702,-0.000449,0.114072229140722,2
EGM18_2211,SAR_16_02,47.0-47.5,Bighorn River,Pre-Spawn ,SAR,5/4/2016,24,4.06,F,NA,1066897,851826,4.02894288334537e-06,3.27413754644754e-06,0.0022694,0.0565578,0.0299896,0.0094751,0.141552511415525,3
EGM18_2212,SAR_16_02,47.0-47.5,Bighorn River,Pre-Spawn ,SAR,5/4/2016,23.5,4.5,F,NA,921411,740145,6.19518132155901e-06,7.63278266379923e-06,-0.0058811,-0.0096151,0.0105961,0.00575,0.16612702366127,2
EGM18_2213,SAR_16_02,47.0-47.5,Bighorn River,Pre-Spawn ,SAR,5/4/2016,16.5,1.32,M,NA,1277562,1012457,2.07999081264731e-06,1.76598830215442e-06,0.0100821,0.0484117,0.0209198,0.0037532,0.144209215442092,3
EGM18_2214,SAR_16_02,47.0-47.5,Bighorn River,Pre-Spawn ,SAR,5/4/2016,22.5,3.46,F,NA,813193,666994,2.72023425280543e-06,2.74116128469888e-06,-0.0119498,-0.0111436,-0.0075692,-0.0012942,0.200664176006642,2
EGM18_2215,SAR_16_02,47.0-47.5,Bighorn River,Pre-Spawn ,SAR,5/4/2016,19.2,2.26,M,NA,675497,524279,2.85044658758841e-06,2.32763803519159e-06,-0.0387648,0.0277931,0.0284444,-0.0068868,0.246824408468244,3
EGM18_2216,SAR_16_02,47.0-47.5,Bighorn River,Pre-Spawn ,SAR,5/4/2016,19,1.84,M,NA,1037179,826558,2.5333736987898e-06,2.66418002192299e-06,0.0137604,-0.0019188,0.0324572,-0.0049556,0.144043171440432,2
EGM18_2217,SAR_16_02,47.0-47.5,Bighorn River,Pre-Spawn ,SAR,5/4/2016,24.2,4.98,F,NA,1490066,1173680,3.28100552110264e-06,2.68165822071383e-06,0.0241359,0.0650913,0.0073164,0.0372674,0.10552096305521,3
EGM18_2218,SAR_16_02,47.0-47.5,Bighorn River,Pre-Spawn ,SAR,5/4/2016,19.4,2.06,M,NA,1388667,1103200,1.87263153779473e-06,1.3923295043663e-06,0.0338712,-0.0017234,0.0238381,-0.0235522,0.0938978829389788,2
EGM18_2219,SAR_16_02,47.0-47.5,Bighorn River,Pre-Spawn ,SAR,5/4/2016,16.2,1.2,M,NA,777560,619348,2.26141082832021e-06,2.4492488865722e-06,-0.0327544,0.0264779,0.0095833,0.0099141,0.206226650062267,3
EGM18_2220,SAR_16_02,47.0-47.5,Bighorn River,Pre-Spawn ,SAR,5/4/2016,20.5,2.54,M,NA,1416479,1133286,1.6745032640748e-06,1.2397538346934e-06,0.0306631,0.008728,0.0123912,0.0018632,0.09813200498132,2
EGM18_2221,SAR_16_02,47.0-47.5,Bighorn River,Pre-Spawn ,SAR,5/4/2016,17.3,1.8,M,NA,1236738,967717,1.99599945107803e-06,1.64108987106715e-06,-0.0019053,0.0489177,0.0267212,0.020867,0.111498547114985,3
EGM18_2222,SAR_16_02,47.0-47.5,Bighorn River,Pre-Spawn ,SAR,5/4/2016,19.3,2,M,NA,1267933,1037689,6.25501918486829e-06,1.464525516549e-06,0.0267645,0.0107294,0.0163519,0.0048991,0.116728933167289,2
EGM18_2223,SAR_16_02,47.0-47.5,Bighorn River,Pre-Spawn ,SAR,5/4/2016,19.8,2.3,M,NA,1101514,882734,3.80170771347404e-06,3.33099743678892e-06,-0.0042163,0.0448078,0.0263474,0.0023121,0.135325861353259,3
EGM18_2224,SAR_16_02,47.0-47.5,Bighorn River,Pre-Spawn ,SAR,5/4/2016,19.6,2.38,M,NA,1152948,930050,2.37638397587023e-06,1.48778151867765e-06,0.0149839,-0.0066532,-0.0161655,-0.0050649,0.126027397260274,2
EGM18_2225,SAR_16_02,47.0-47.5,Bighorn River,Pre-Spawn ,SAR,5/4/2016,22.5,4.74,F,NA,955830,757392,2.22873427292969e-06,1.90534866449423e-06,-0.0182661,0.0401085,0.0237703,0.0041697,0.16230801162308,3
EGM18_2226,SAR_16_02,47.0-47.5,Bighorn River,Pre-Spawn ,SAR,5/4/2016,19,5.74,M,NA,837696,666197,2.76134739090511e-06,2.79273557517746e-06,-0.0234362,0.0305929,0.0182169,0.0101786,0.172768783727688,3
EGM18_2227,SAR_16_02,47.0-47.5,Bighorn River,Pre-Spawn ,SAR,5/4/2016,18.3,1.68,M,NA,752543,615182,1.82667509091108e-05,3.24064413651686e-05,-0.0091985,-0.0062245,0.0056149,-0.0051123,0.223661270236613,2
EGM18_2228,SAR_16_02,47.0-47.5,Bighorn River,Pre-Spawn ,SAR,5/4/2016,18.1,1.96,M,NA,1088701,877716,3.66786795976259e-06,3.16214615090805e-06,-0.0092422,0.0401636,-0.0293224,0.0238475,0.122872561228726,3
EGM18_2229,SAR_16_02,47.0-47.5,Bighorn River,Pre-Spawn ,SAR,5/4/2016,15.2,1.06,M,NA,960418,762067,3.43374976446425e-06,4.14893790438529e-06,-0.0136968,-0.0166191,-0.0102397,0.0122499,0.155915317559153,2
EGM18_2230,SAR_16_02,47.0-47.5,Bighorn River,Pre-Spawn ,SAR,5/4/2016,16.5,1.3,M,NA,1663005,1314882,3.13510105074129e-06,2.3316412993299e-06,0.0234109,0.0754709,0.0469449,0.0129011,0.0994603569946036,3
EGM18_2231,SAR_16_02,47.0-47.5,Bighorn River,Pre-Spawn ,SAR,5/4/2016,17,1.38,M,NA,591035,465948,3.91083435041329e-05,7.53554521876174e-05,-0.0264205,-0.0103764,0.0189224,-0.0099247,0.307098381070984,2
EGM18_2232,SAR_16_02,47.0-47.5,Bighorn River,Pre-Spawn ,SAR,5/4/2016,18.9,1.94,M,NA,1058525,839787,3.92481022081516e-06,3.74930771951139e-06,-0.0002287,0.0498685,0.0041259,0.0150221,0.147447073474471,3
EGM18_2234,SAR_16_04,38.5-38.7,Bighorn River,Pre-Spawn ,SAR,5/5/2016,22.1,4,F,NA,1072002,850265,0.00172658300432745,0.00345035740389163,-0.0042371,0.0480332,0.0443233,-0.0102588,0.140390203403902,3
EGM18_2237,SAR_16_05,68.2-66.8,Bighorn River,Spawn,SAR,5/23/2016,22.4,3.64,F,NA,919940,736230,0.00279055218123896,0.00557587539841389,-0.0059712,-0.004194,-0.0254392,0.0391062,0.173183893731839,2
EGM18_2238,SAR_16_05,68.2-66.8,Bighorn River,Spawn,SAR,5/23/2016,12.8,0.58,I,NA,868812,685117,5.65938404256587e-06,8.88872233471877e-06,-0.0113535,0.036988,0.0161156,0.0208135,0.171274387712744,3
EGM18_2239,SAR_16_06,70.0-65.5,Bighorn River,Spawn,SAR,5/24/2016,16.8,1.2,NA,NA,1173201,924024,1.96033867685501e-06,1.93977928936983e-06,0.0179949,0.0021065,0.0428719,0.0194735,0.124948111249481,2
EGM18_2241,SAR_16_07,47.5-46.5,Bighorn River,Spawn,SAR,5/24/2016,21.9,2.94,F,NA,1706376,1336518,1.94556252105304e-06,1.45285450827174e-06,0.0304979,0.0196933,0.0282754,0.0123994,0.0791199667911997,2
EGM18_2243,SAR_16_07,47.5-46.5,Bighorn River,Spawn,SAR,5/24/2016,16.8,1.16,M,NA,1845076,1469039,2.36956461320616e-06,1.75255648032273e-06,0.0462854,0.017082,0.027228,0.0148144,0.102532171025322,2
EGM18_2244,SAR_16_07,47.5-46.5,Bighorn River,Spawn,SAR,5/24/2016,18.2,2,M,NA,2323121,1787630,2.05427985816352e-06,1.37237021430675e-06,0.0246219,0.0821516,0.0360675,0.0226884,0.0862598588625986,3
EGM18_2245,SAR_16_07,47.5-46.5,Bighorn River,Spawn,SAR,5/24/2016,21,2.66,F,NA,1119005,892122,3.8467285328122e-06,3.13749749803394e-06,0.0153014,-0.0071386,-0.0080464,0.0101118,0.187795765877958,2
EGM18_2246,SAR_16_07,47.5-46.5,Bighorn River,Spawn,SAR,5/24/2016,15.8,1.09,M,NA,1880151,1515107,1.98672980426736e-06,1.77052547664227e-06,0.0312125,0.0623944,0.0229267,0.0137647,0.0880033208800332,3
EGM18_2247,SAR_16_07,47.5-46.5,Bighorn River,Spawn,SAR,5/24/2016,16.9,1.36,M,NA,1859099,1509584,1.67186706294534e-06,1.32360986091902e-06,0.0326312,0.0165724,0.0457698,0.0157649,0.0918223329182233,2
EGM18_2248,SAR_16_07,47.5-46.5,Bighorn River,Spawn,SAR,5/24/2016,16,1,M,NA,1069955,862089,1.84043570605172e-06,1.5397236707711e-06,0.0024523,0.0489123,0.0046893,0.0082622,0.149522623495226,3
EGM18_2249,SAR_16_07,47.5-46.5,Bighorn River,Spawn,SAR,5/24/2016,18.1,1.68,M,NA,1662062,1333283,6.37361351604497e-06,9.92969276767177e-06,0.0282147,0.0191135,0.0088649,0.0143284,0.102781237027812,2
EGM18_2251,SAR_16_08,51.4-50.4,Bighorn River,Spawn,SAR,5/24/2016,23.7,3.38,F,NA,900574,698014,2.39851943574637e-06,2.34718539450001e-06,-0.0022673,-0.009589,0.0342681,0.0236222,0.185886259858863,2
EGM18_2252,SAR_16_08,51.4-50.4,Bighorn River,Spawn,SAR,5/24/2016,14.5,0.94,M,NA,1243334,991268,2.83498252062548e-06,3.1177099630821e-06,0.0008928,0.0557717,0.0184685,0.0188911,0.137069323370693,3
EGM18_2253,SAR_16_08,51.4-50.4,Bighorn River,Spawn,SAR,5/24/2016,16.1,1.3,M,NA,2032273,1623759,3.43921530015252e-06,2.51872161554771e-06,0.04158,0.0664527,-0.0222049,0.0456274,0.0731423827314238,3
EGM18_2254,SAR_16_08,51.4-50.4,Bighorn River,Spawn,SAR,5/24/2016,20.4,2.56,F,NA,2448061,1942884,1.60670413521373e-06,1.28022250276825e-06,0.0513972,0.014984,0.0165519,-0.0350107,0.0818596928185969,2
EGM18_2255,SAR_16_08,51.4-50.4,Bighorn River,Spawn,SAR,5/24/2016,20.4,2.5,F,NA,1992135,1580059,1.90553577121174e-06,1.50002796023029e-06,0.0260936,0.0633365,0.0322827,-0.0108533,0.0777085927770859,3
EGM18_2256,SAR_16_08,51.4-50.4,Bighorn River,Spawn,SAR,5/24/2016,15.8,1.1,M,NA,2154354,1710956,1.72064815851724e-06,1.22400805286008e-06,0.0485787,0.0250011,0.0188741,0.0057103,0.0881693648816936,2
EGM18_2257,SAR_16_08,51.4-50.4,Bighorn River,Spawn,SAR,5/24/2016,16.2,1.16,M,NA,1386083,1112609,2.02787271978078e-06,1.62928390563352e-06,0.0127772,0.0676434,-0.0387507,0.0458803,0.129265255292653,3
EGM18_2258,SAR_16_08,51.4-50.4,Bighorn River,Spawn,SAR,5/24/2016,18.4,1.98,M,NA,1650932,1303102,1.90722614657341e-06,1.29929586759729e-06,0.026831,0.0191858,0.014732,0.0293139,0.10195101701951,2
EGM18_2259,SAR_16_08,51.4-50.4,Bighorn River,Spawn,SAR,5/24/2016,16.2,1.08,M,NA,1518300,1226866,1.70215094676358e-06,1.17391579444706e-06,0.0288538,0.0677324,0.0395085,0.0049663,0.107513491075135,3
EGM18_2260,SAR_16_09,43.0-42.3,Bighorn River,Spawn,SAR,5/24/2016,18.3,1.62,F,NA,2500363,1938699,1.89849888568803e-06,1.41593600970736e-06,0.0493232,0.0140732,0.0262793,0.0263244,0.0661685346616853,2
EGM18_2261,SAR_16_10,47.5-46.5,Bighorn River,Spawn,SAR,5/25/2016,18.8,1.8,M,NA,2217648,1765248,1.69788138762918e-06,1.31095320578905e-06,0.0409018,0.057971,-0.0326942,0.0520875,0.0672478206724782,3
EGM18_2262,SAR_16_10,47.5-46.5,Bighorn River,Spawn,SAR,5/25/2016,12.6,0.46,M,NA,1286121,1005421,2.05214123636676e-06,1.37399359159674e-06,0.0270072,0.0109037,0.0090072,0.0345651,0.115566625155666,2
EGM18_2263,SAR_16_10,47.5-46.5,Bighorn River,Spawn,SAR,5/25/2016,16.4,1.1,M,NA,2077792,1643877,2.21663248441496e-06,1.39741506325343e-06,0.0341028,0.0698414,0.0272868,0.0003881,0.0713989207139892,3
EGM18_2264,SAR_16_10,47.5-46.5,Bighorn River,Spawn,SAR,5/25/2016,18.5,1.6,M,NA,1421463,1146816,2.11522915742261e-06,1.77589031774349e-06,0.0288948,0.0087539,0.0112328,0.0019308,0.108592777085928,2
EGM18_2265,SAR_16_10,47.5-46.5,Bighorn River,Spawn,SAR,5/25/2016,16.5,1.2,M,NA,1972424,1598932,2.01646585775491e-06,1.55247641068523e-06,0.0552991,0.0217295,-0.0329387,0.0265575,0.0699875466998755,2
EGM18_2266,SAR_16_10,47.5-46.5,Bighorn River,Spawn,SAR,5/25/2016,15.2,0.9,M,NA,1854895,1449487,2.11620596497564e-06,1.64081027180317e-06,0.0783263,-0.0709512,0.0674343,-0.009969,0.0860938148609381,1
EGM18_2267,SAR_16_10,47.5-46.5,Bighorn River,Spawn,SAR,5/25/2016,17.1,1.3,M,NA,1515749,1182326,1.90488290531002e-06,1.29956648969507e-06,0.0076707,0.0584804,0.0106804,0.0317273,0.107596513075965,3
EGM18_2268,SAR_16_10,47.5-46.5,Bighorn River,Spawn,SAR,5/25/2016,16.6,1.32,M,NA,1313832,1020048,2.25897460675448e-06,1.51288294453637e-06,0.0467069,-0.0623125,0.0325347,0.0130469,0.115566625155666,1
